景点名称;地点;景点级别;热度;口碑;标签;评论
金殿公园;昆明 · 昆明野生动物园/金殿风景区;4A;5.7;#;环境清新的漫步好去处,遛娃宝藏地;1169条点评
东川红土地;昆明;#;5.7;#;摄影爱好者的天堂,遛娃宝藏地;559条点评
学政考棚;建水 · 建水古城;4A;5.7;#;历史建筑;262条点评
西双版纳徒步;西双版纳·云南;#;5.7;#;#;#
傣族园边境码头;景洪 · 傣族园风景区;#;5.7;#;乘船游览;21条点评
香格里拉骑行;香格里拉·迪庆;#;5.7;#;#;#
山海洞;永善;#;5.7;昭通必打卡景点榜 No.1;避暑纳凉;99条点评
金孔雀之夜·勐巴拉娜西;景洪 · 告庄西双景/星光夜市;#;5.7;#;感受版纳民族风情,遛娃宝藏地;193条点评
明永冰川;德钦;#;5.6;德钦必打卡景点榜 No.3;近距离感受冰川的壮美,自然山水;117条点评
大佛寺转经筒;香格里拉 · 独克宗古城;#;5.6;#;历史建筑;99条点评
金方森林温泉;安宁;#;5.6;昆明温泉景点榜 No.2;拥有儿童温水游泳池,遛娃宝藏地;450条点评
印象澜沧江游轮;景洪 · 景洪港;#;5.6;#;远眺城景，看江水汹涌澎拜,夜游观景;428条点评
甘海子;玉龙 · 玉龙雪山度假区;#;5.6;丽江亲子景点榜 No.15;雪山脚下的草甸牧场,登高爬山;226条点评
昆明动物博物馆;昆明 · 莲花池/昆明理工大学片区;#;5.6;#;博物馆;65条点评
香巴拉时轮坛城文化博览中心;香格里拉 · 独克宗古城;#;5.6;香格里拉必打卡景点榜 No.10;博物馆&展馆;81条点评
抚仙湖国际马戏大剧院;澄江 · 抚仙湖风景区;#;5.6;抚仙湖亲子景点榜 No.3;演出;50条点评
姐告口岸;瑞丽;#;5.6;瑞丽必打卡景点榜 No.3;历史上称为飞地;53条点评
四方街;丽江 · 丽江古城;#;5.6;#;古城地标小吃街食肆密集,城市漫步;1466条点评
高黎贡山;腾冲;#;5.6;腾冲亲子景点榜 No.7;徒步探秘高山峡谷,自然山水;48条点评
临安府署;建水 · 建水古城;#;5.6;#;历史建筑;150条点评
上虎跳峡;香格里拉 · 虎跳峡;#;5.6;香格里拉亲子景点榜 No.8;自然山水;20条点评
司莫拉佤族村;腾冲;#;5.6;#;#;10条点评
南糯山;勐海;#;5.5;勐海玩水避暑榜 No.1;西双版纳有名的产地茶,避暑纳凉;52条点评
江边夜市;景洪 · 泼水广场;#;5.5;景洪夜游必打卡景点榜 No.2;品尝当地特色美食;136条点评
黄瓜箐温泉疗养院;腾冲;#;5.5;云南温泉景点榜 No.9;遛娃宝藏地;18条点评
黑河老坡;芒市;#;5.4;芒市必打卡景点榜 No.5;登高爬山;41条点评
大海草山;会泽;4A;5.5;曲靖必打卡景点榜 No.5;广阔的高山草甸,遛娃宝藏地;256条点评
翁基古寨;澜沧;#;5.5;#;#;12条点评
花之城;昆明 · 昆明野生动物园/金殿风景区;#;5.5;#;布满鲜花的综合主题度假区,展馆展览;2014条点评
观音峡;丽江;4A;5.5;丽江必打卡景点榜 No.13;鬼斧神工的自然杰作,遛娃宝藏地;590条点评
西双版纳喂孔雀;西双版纳·云南;#;5.5;西双版纳特色体验榜 No.4;#;#
滇池游船;昆明 · 滇池风景区/融创滇池后海;#;5.5;#;乘船喂食红嘴鸥,乘船游览;179条点评
大理扎染体验;大理市·大理白族自治州;#;5.5;大理市特色体验榜 No.5;#;#
澄江化石地自然博物馆;澄江;#;5.5;抚仙湖亲子景点榜 No.4;博物馆;20条点评
那柯里村;宁洱;#;5.5;普洱亲子景点榜 No.5;少数民族村寨，有茶马古道,古镇古村;49条点评
石宝山;剑川;4A;5.5;剑川必打卡景点榜 No.2;参观造像精美的珍贵石窟,历史建筑;337条点评
翁基布朗族老寨;澜沧;#;5.5;#;古韵盎然的千年布朗村寨,古镇古村;34条点评
小普陀;大理市 · 洱海挖色小普陀风景区;#;5.5;大理市亲子景点榜 No.16;洱海东侧的袖珍小岛,岛屿漫步;309条点评
东巴谷;玉龙 · 玉龙雪山度假区;#;5.5;#;#;5条点评
孔雀谷;芒市;4A;5.5;#;自然山水;209条点评
昆明泡温泉;昆明·云南;#;5.5;昆明特色体验榜 No.2;#;#
海趣花都海洋世界;昆明 · 昆明斗南花卉市场;#;5.5;#;以花卉与海洋为主题的公园,亲近动物;763条点评
玛御谷温泉小镇;腾冲;#;5.5;#;地标观景;4条点评
景迈山;澜沧;#;5.5;#;#;8条点评
多依河;罗平;4A;5.5;罗平玩水避暑榜 No.2;欣赏罕见的钙化瀑布浅滩,清凉漂流;338条点评
蓝花楹主题公园;昆明 · 莲花池/昆明理工大学片区;#;5.4;#;蓝花楹盛开，让你感受大自然的魅力,自然山水;41条点评
弥勒大佛;弥勒;#;5.4;#;地标观景;20条点评
雾浓顶观景台;德钦;#;5.4;德钦必打卡景点榜 No.4;因位于雾浓顶村而得名,地标观景;51条点评
拉市海骑马;玉龙 · 拉市海湿地度假区;#;5.4;丽江亲子景点榜 No.16;重走千年茶马古道,遛娃宝藏地;363条点评
西双版纳曼景兰大佛寺;景洪 · 泼水广场;#;5.4;#;历史建筑;11条点评
昆明热雪奇迹;昆明 · 滇池风景区/融创滇池后海;4A;5.4;#;遛娃宝藏地;781条点评
湖泉温泉水世界;弥勒;#;5.4;弥勒玩水避暑榜 No.3;拥有众多亲子游乐设施,遛娃宝藏地;770条点评
昆明市博物馆;昆明 · 昆明万象城;#;5.4;#;欣赏地藏寺经幢展,博物馆;139条点评
黄连河风景区;大关;#;5.4;昭通亲子景点榜 No.1;以瀑布为主的多功能风景区,历史建筑;87条点评
万花筒艺术庄园;弥勒;#;5.4;#;外观是一个个形如筒状的建筑体,地标观景;31条点评
大理赏油菜花;大理市·大理白族自治州;#;5.4;大理市特色体验榜 No.8;#;#
云想山风景区;大理市 · 大理市主城区;#;5.4;大理市必打卡景点榜 No.16;夜游观景;77条点评
石林冰雪海洋世界;石林;#;5.4;石林必打卡景点榜 No.2;欣赏各种极地海洋生物,亲近动物;1451条点评
无底湖;香格里拉;#;5.4;#;避暑纳凉;4条点评
月亮湾湿地公园;澄江 · 抚仙湖风景区;#;5.4;抚仙湖玩水避暑榜 No.1;椰林沙滩犹如身在阳光海岸,避暑纳凉;208条点评
南腊河康养度假营地;勐腊;#;5.4;勐腊玩水避暑榜 No.3;水上运动项目丰富,清凉漂流;72条点评
雪山峡谷演艺公园;玉龙 · 玉龙雪山度假区;#;5.4;#;峡谷内奇石、崖壁景色奇幻,遛娃宝藏地;455条点评
龟山公园;香格里拉 · 独克宗古城;#;5.4;#;登顶俯瞰古城亮丽风景,夜游观景;188条点评
云南西双版纳景洪市告庄夜市;景洪 · 告庄西双景/星光夜市;#;5.4;景洪必打卡景点榜 No.20;城市漫步;70条点评
白象沙滩;景洪 · 泼水广场;#;5.4;#;夜游观景;13条点评
大水车;丽江 · 丽江古城;#;5.3;#;丽江古城的象征,夜游观景;705条点评
格姆女神山;宁蒗 · 尼塞度假区/格姆女神山索道;#;5.3;#;泸沽湖边的一座千年神山,登高爬山;543条点评
蓝月湖;玉龙 · 玉龙雪山度假区;#;5.3;#;拍婚纱照的美丽背景,自然山水;121条点评
罗平油菜花景区;罗平;#;5.3;曲靖亲子景点榜 No.6;欣赏80万亩油菜花海,自然山水;490条点评
塔城滇金丝猴国家公园;维西;#;5.3;维西必打卡景点榜 No.1;观赏珍稀动物滇金丝猴,遛娃宝藏地;95条点评
梅里雪山观景台;德钦;#;5.3;#;地标观景;26条点评
滇池大坝;昆明 · 滇池风景区/融创滇池后海;#;5.3;#;地标观景;18条点评
红河水乡;弥勒;#;5.3;弥勒必打卡景点榜 No.7;观绿树碧湖，赏精彩水舞秀,地标观景;33条点评
里务比岛;宁蒗 · 女神湾度假区;#;5.4;#;观景拜佛的好去处,避暑纳凉;237条点评
普者黑村;丘北 · 普者黑村/观音洞;#;5.3;#;#;15条点评
天坑;沧源;#;5.3;#;#;9条点评
大落水村;宁蒗 · 大洛水码头商圈;#;5.3;#;摩梭风情的木楞房建筑群,避暑纳凉;309条点评
滇缅抗战博物馆;腾冲 · 和顺古镇;#;5.3;腾冲亲子景点榜 No.8;曾是远征军反攻指挥部旧址,博物馆&展馆;#
抚仙湖国际旅游度假区;澄江 · 抚仙湖风景区;#;5.3;澄江玩水避暑榜 No.3;深水型湖泊，湖水晶莹剔透,避暑纳凉;761条点评
玉龙骑马;玉龙·丽江;#;5.3;玉龙特色体验榜 No.1;重走千年茶马古道;#
洱海旅拍;大理市;#;5.3;大理市亲子景点榜 No.19;在洱海沿岸留下美照;184条点评
和顺图书馆;腾冲 · 和顺古镇;#;5.3;腾冲亲子景点榜 No.9;中国较大的乡村图书馆之一,历史建筑;174条点评
西游洞;昆明;#;5.2;昆明玩水避暑榜 No.6;《西游记》的取景地之一,避暑纳凉;646条点评
双廊古镇中心;大理市 · 双廊风景区;#;5.3;#;夜游观景;4条点评
昆明赏郁金香;昆明·云南;#;5.3;#;#;#
大理海洋世界;大理市 · 海东/理想邦;4A;5.3;大理市必打卡景点榜 No.17;探索海洋，欣赏趣味表演,亲近动物;188条点评
珠江源风景区;曲靖;4A;5.3;曲靖亲子景点榜 No.7;登高爬山;177条点评
野象谷索道;景洪;#;5.3;#;观察亚洲野象的生活习性,缆车索道;29条点评
古城村;通海;#;5.3;#;古镇古村;7条点评
德宏仙佛洞旅游景区;芒市;4A;5.2;芒市必打卡景点榜 No.6;自然山水;65条点评
树包塔;芒市;#;5.2;德宏必打卡景点榜 No.11;观赏别致的傣式佛塔,历史建筑;97条点评
寂照庵;大理市 · 苍山风景区;#;5.3;大理市亲子景点榜 No.18;古柏掩映、香烟缭绕,历史建筑;173条点评
白水河;玉龙 · 玉龙雪山度假区;#;5.2;丽江玩水避暑榜 No.2;雪山脚下的洁白河水,避暑纳凉;372条点评
腾冲骑马;腾冲·保山;#;5.2;腾冲特色体验榜 No.2;#;#
滇西抗战纪念馆;腾冲 · 腾冲主城区;4A;5.2;#;博物馆&展馆;#
罗荃半岛旅游区;大理市 · 海东/理想邦;#;5.2;洱海亲子景点榜 No.12;洱海中较大较典型的半岛,历史建筑;114条点评
粉红沙滩;澄江 · 抚仙湖风景区;#;5.2;#;湛蓝天空下的红色沙滩，美丽如画,海滨玩水;11条点评
石屏古城;石屏;#;5.2;红河必打卡景点榜 No.16;始建于明代,古镇古村;74条点评
玉龙雪山4680米石碑;玉龙 · 玉龙雪山度假区;#;5.2;#;#;8条点评
基诺山巴朵幽谷雨林徒步;景洪;#;5.2;西双版纳亲子景点榜 No.15;#;36条点评
腾冲看火山;腾冲·保山;#;5.2;云南特色体验榜 No.4;#;#
古城忠义市场;丽江 · 丽江古城;#;5.2;#;感受纳西人的热情;197条点评
中科院植物园热气球;勐腊 · 中国科学院西双版纳热带植物园;#;5.2;#;热气球;9条点评
小中甸花海;香格里拉;#;5.2;#;火红艳丽狼毒花,自然山水;101条点评
大山包景区;昭通;#;5.2;昭通玩水避暑榜 No.3;黑颈鹤栖息地，可观云海,避暑纳凉;217条点评
大山包黑颈鹤国家级自然保护区;昭通;#;5.2;昭通必打卡景点榜 No.3;观赏黑颈鹤,自然山水;37条点评
金梭岛;大理市 · 金梭岛;#;5.2;#;可以坐船登岛的安静之所,岛屿漫步;82条点评
遇见傣王妃·沉浸式主题游园会;景洪 · 曼听公园/民族风情园;#;5.2;#;公园&植物园;6条点评
浴谷温泉;腾冲;#;5.2;云南温泉景点榜 No.11;几乎所有浴池都在室外,遛娃宝藏地;68条点评
老虎嘴梯田;元阳;#;5.2;#;梯田分布深谷间，状如花蕊,自然山水;176条点评
云南寒武纪小镇欢乐大世界;澄江 · 抚仙湖风景区;#;5.2;澄江玩水避暑榜 No.4;观赏寒武纪化石，邂逅海豚,遛娃宝藏地;109条点评
彝人古镇;楚雄市 · 彝人古镇度假区;4A;5.2;楚雄彝族自治州必打卡景点榜 No.3;赏特色建筑，体验彝族风俗,夜游观景;289条点评
腾冲赏银杏;腾冲·保山;#;5.2;云南特色体验榜 No.14;#;#
大经幡;香格里拉 · 独克宗古城;#;5.1;#;#;2条点评
大理西湖;洱源;#;5.1;洱源玩水避暑榜 No.2;风景优美的高原淡水湖,自然山水;199条点评
青龙山;丘北 · 普者黑村/观音洞;#;5.1;普者黑风景区亲子景点榜 No.1;群峰布列、曲径通幽,登高爬山;152条点评
南湖公园;蒙自 · 南湖公园;#;5.1;红河必打卡景点榜 No.17;看碧绿湖水，赏中西建筑,自然山水;276条点评
景洪市泼水广场;景洪 · 傣族园风景区;#;5.1;#;体验泼水节的民俗乐趣,地标观景;19条点评
花伴一生玫瑰庄园;大理市 · 洱海S湾生态廊道上段;#;5.1;大理市必打卡景点榜 No.18;体验玫瑰手作的庄园,遛娃宝藏地;257条点评
弥勒寺;弥勒;#;5.1;#;环境清幽，因弥勒佛像得名,历史建筑;46条点评
【丽江】大落水锅庄篝火晚会;宁蒗 · 大洛水码头商圈;#;5.1;#;摩梭风情的歌舞盛宴,演出;78条点评
玉龙划船;玉龙·丽江;#;5.1;丽江特色体验榜 No.3;观赏湖光美色;#
龙门石窟;昆明 · 滇池风景区/融创滇池后海;#;5.1;#;历史建筑;2条点评
青鱼湾水上乐园;昆明;#;5.1;昆明玩水避暑榜 No.7;体验水上项目观赏杂技表演,遛娃宝藏地;374条点评
磻溪村;大理市 · 洱海S湾生态廊道上段;#;5.1;大理市必打卡景点榜 No.19;#;66条点评
澜沧江;景洪;#;5.1;景洪玩水避暑榜 No.6;避暑纳凉;12条点评
景洪喂孔雀;景洪·西双版纳;#;5.1;#;#;#
西部大峡谷温泉;水富;#;5.1;水富玩水避暑榜 No.1;多种温泉池可以休闲放松,遛娃宝藏地;995条点评
红塔山;玉溪;#;5.1;玉溪必打卡景点榜 No.7;红色宝塔耸立于山顶,历史建筑;43条点评
苍山世界地质公园·石门关大峡谷;漾濞;4A;5.1;漾濞亲子景点榜 No.1;欣赏高山峡谷等自然景观,自然山水;436条点评
河口口岸;河口;#;5.1;红河必打卡景点榜 No.18;与越南老街市隔河相望,夜游观景;71条点评
坝达景区;元阳;#;5.1;#;观赏日落，体验哈尼文化,自然山水;186条点评
绮罗古镇;腾冲 · 腾冲主城区;#;5.1;#;小桥流水、青砖绿瓦,古镇古村;69条点评
白马雪山;德钦;#;5.1;德钦必打卡景点榜 No.5;景区内有大量的云杉冷杉林,登高爬山;205条点评
昆明赏樱花;昆明·云南;#;5.1;#;#;#
澜沧江游轮;景洪 · 曼听公园/民族风情园;#;5.1;#;清凉漂流;8条点评
天空之镜;大理市 · 洱海S湾生态廊道上段;#;5.1;#;避暑纳凉;3条点评
云南香格里拉中虎跳峡;香格里拉 · 虎跳峡;#;5.2;#;中国第二深的大峡谷，壮丽景色,自然山水;19条点评
才村码头;大理市 · 洱海才村/龙龛码头;#;5.1;洱海亲子景点榜 No.14;欣赏迷人的洱海,地标观景;79条点评
剑川古城;剑川;#;5.1;剑川亲子景点榜 No.2;650年历史，古城的沧桑与特色,古镇古村;26条点评
庾园;昆明 · 滇池风景区/融创滇池后海;#;5.1;#;园林花园;11条点评
香格里拉藏服体验;香格里拉·迪庆;#;5.1;云南特色体验榜 No.7;#;#
大研纳西古乐会;丽江 · 丽江古城;#;5.1;#;感受纳西古老的文明,遛娃宝藏地;523条点评
杨丽萍大剧院;大理市 · 洱海才村/龙龛码头;#;5.1;#;演出;84条点评
丽江纳西文化体验;丽江·云南;#;5.1;丽江特色体验榜 No.4;#;#
西部大峡谷;水富;4A;5.0;#;自然山水;3条点评
紫陶里;建水;#;5.0;#;城市漫步;8条点评
双胞文化园;墨江;#;5.0;普洱亲子景点榜 No.6;遛娃宝藏地;131条点评
大理鲜花饼制作;大理市·大理白族自治州;#;5.1;大理市特色体验榜 No.6;#;#
圆通寺;昆明 · 翠湖地区;#;5.0;#;园林般的优雅寺院,历史建筑;316条点评
金沙江观景台;丽江;#;5.0;丽江必打卡景点榜 No.14;地标观景;11条点评
西双版纳丛林飞跃;西双版纳·云南;#;5.0;西双版纳特色体验榜 No.5;#;#
德钦徒步;德钦·迪庆;#;5.0;#;#;#
傣乡水城;景洪;#;5.0;西双版纳亲子景点榜 No.17;自然山水;11条点评
崇圣寺三塔;大理市 · 大理古城;#;5.0;#;历史建筑;3条点评
拉市海湿地.候鸟湾;玉龙 · 拉市海湿地度假区;#;5.0;丽江亲子景点榜 No.17;自然山水;126条点评
纳帕海环湖路;香格里拉 · 纳帕海景区;#;5.0;#;城市漫步;21条点评
抚仙湖帆船基地;华宁 · 抚仙湖风景区;#;5.0;华宁玩水避暑榜 No.1;体验高原湖泊帆船好去处,游艇帆船;30条点评
南滇池国家湿地公园;昆明;#;5.0;#;风光优美的水边公园,避暑纳凉;21条点评
大石林景区-剑峰池;石林;#;5.0;#;石柱形如剑锋，惟妙惟肖,自然山水;55条点评
石屏米轨小火车;石屏;#;5.0;#;石屏米轨观光小火车;40条点评
贝山陶庄;建水;#;5.0;#;#;6条点评
拉姆央措湖;香格里拉 · 松赞林寺景区;#;5.0;#;观赏黑颈鹤等珍稀水鸟,自然山水;58条点评
里格岛;宁蒗 · 里格半岛商圈;#;5.0;泸沽湖玩水避暑榜 No.1;摩梭风情浓郁的湖畔半岛,海滨玩水;617条点评
云南师范大学(一二一西南联大校区)-西南联大博物馆;昆明 · 莲花池/昆明理工大学片区;#;5.0;#;博物馆;4条点评
蝴蝶园;景洪;#;5.0;#;近距离接触蝴蝶，科普知识,动物园&水族馆;25条点评
大理古城-洱海门;大理市 · 大理古城;#;5.0;#;大理古城的东门,历史建筑;107条点评
九乡风景区—天险栈道;宜良;#;5.0;#;横跨山岭，欣赏峡谷瀑布,缆车索道;16条点评
诺邓古村;云龙 · 诺邓古镇景区;#;5.0;#;《舌尖上的中国》拍摄地,遛娃宝藏地;168条点评
丙中洛风景区;贡山;#;4.9;#;观怒江大湾，赏秋那桶峡谷,登高爬山;107条点评
昭通古城;昭通 · 昭通市中心商圈;#;4.9;#;清代建筑融合法式风情,古镇古村;45条点评
西双版纳孔雀山庄;景洪;#;4.9;#;观看孔雀放飞表演,城市漫步;70条点评
曼丢傣家古寨;景洪 · 西双版纳嘎洒机场/火车站;#;4.9;#;古镇古村;16条点评
会泽古城;会泽;#;4.9;#;历史悠久，会馆文化特色,古镇古村;73条点评
芒市广场;芒市;#;4.9;#;多民族文化，芒市的风情之旅,地标观景;35条点评
邦腊掌温泉;龙陵;#;4.9;云南温泉景点榜 No.13;森林景观享泡汤乐趣,泡温泉;93条点评
戴家巷古建筑群;普洱;#;4.9;#;历史建筑;7条点评
扶荔宫;昆明 · 龙泉路/云南财经大学片区;#;4.9;#;博物馆&展馆;18条点评
无量山樱花谷;南涧;#;4.9;#;欣赏在茶山间开放的冬樱,自然山水;96条点评
玉几岛风景区;大理市 · 双廊风景区;#;5.0;#;远眺苍山十九峰,海滨玩水;452条点评
五华楼;大理市 · 大理古城;#;4.9;#;登楼远眺苍山俯瞰古城,历史建筑;254条点评
龙江大桥;腾冲;#;4.9;#;悬索桥壮观，周围景色美,地标观景;47条点评
曼贺纳自然村寨;景洪 · 勐泐大佛寺/曼弄枫度假区;#;4.9;#;#;5条点评
九乡溶洞;宜良;#;4.9;#;自然山水;23条点评
怒江大峡谷;福贡;#;4.9;#;峡谷有怒江奔腾的景观,自然山水;104条点评
金麟湾爱情小镇;曲靖;#;4.9;#;花海千亩，爱情主题度假区,地标观景;44条点评
大理洱海;大理市 · 洱海挖色小普陀风景区;#;4.9;#;#;4条点评
西双版纳民族博物馆;景洪 · 勐泐大佛寺/曼弄枫度假区;#;4.9;#;宏伟的建筑群面朝景洪城,博物馆;45条点评
香格里拉塔中塔;香格里拉 · 独克宗古城;#;4.9;#;历史建筑;7条点评
屏边大围山;屏边;#;4.9;#;热带亚热带原始森林,自然山水;133条点评
阿者科景区;元阳;#;4.9;#;哈尼族村落，保留传统蘑菇屋,自然山水;14条点评
鑫甲玉泉温泉度假村;弥勒;#;4.9;#;属中大型碳酸温泉休闲场所,度假村;57条点评
老君山黎明黎光丹霞地貌景区;玉龙;4A;4.9;#;全国较大的丹霞地貌之一,登高爬山;178条点评
阿庐古洞国家地质公园;泸西;4A;4.9;#;欣赏岩溶洞穴和古生物化石,自然山水;281条点评
阿庐古洞;泸西;4A;4.9;#;自然山水;76条点评
沧源崖画;沧源;#;4.9;#;栩栩如生的古崖画,历史建筑;78条点评
西双版纳南药园景区;景洪 · 版纳客运站;4A;4.9;#;以传统医药文化为主题,植物园;75条点评
香格里拉哈巴雪山观景台;香格里拉;#;4.9;#;地标观景;3条点评
玉水寨;玉龙 · 玉龙雪山度假区;4A;4.8;#;观看神龙三叠水优美景观,遛娃宝藏地;328条点评
天鹅湖;丘北 · 普者黑天鹅湖;#;4.8;#;湿地生物丰富的生态湖,自然山水;197条点评
翡翠博物馆;腾冲 · 腾冲主城区;#;4.9;#;博物馆;52条点评
黑龙潭公园;昆明 · 龙泉路/云南财经大学片区;#;4.8;#;昆明知名的赏梅胜地,遛娃宝藏地;784条点评
团山村;建水;#;4.8;#;古镇古村;346条点评
古滇朵拉萌宠乐园;昆明 · 七彩云南欢乐世界;#;4.8;#;一个自然和谐的生态亲子园,嗨玩乐园;163条点评
腾冲原乡栖花岭景区;腾冲;4A;4.7;#;千亩花海，游乐体验佳地,遛娃宝藏地;37条点评
瑞丽边贸街;瑞丽;#;4.8;#;充满傣族风情的购物街,城市漫步;183条点评
奔子栏;德钦;#;4.8;#;茶马古道上的重镇,地标观景;46条点评
长江第一湾;香格里拉;#;4.8;迪庆玩水避暑榜 No.2;V字形大转弯,避暑纳凉;436条点评
泰国街;景洪 · 泼水广场;#;4.8;#;赏泰式建筑，看泰拳表演,城市漫步;55条点评
孔雀园;景洪 · 傣族园风景区;#;4.8;#;公园&植物园;16条点评
栖谷温泉;大理市 · 大理市主城区;#;4.8;#;舒服享受各种风情汤池,遛娃宝藏地;81条点评
鹿卧山;大理市 · 洱海挖色小普陀风景区;#;4.8;#;新人婚纱照拍摄胜地,历史建筑;8条点评
孔雀谷热带温泉;景洪 · 西双版纳嘎洒机场/火车站;#;4.8;#;泡温泉;4条点评
雾里村;贡山;#;4.8;#;摄影爱好者的天堂,登高爬山;42条点评
东巴探险中心;玉龙 · 玉龙雪山度假区;#;4.8;#;原生态户外高空体验目的地;6条点评
梅里雪山徒步;德钦·迪庆;#;4.8;#;#;#
梅里雪山国家公园景区-日照金山;德钦;#;4.8;#;#;2条点评
建水溥博泉(大板井);建水 · 建水古城;#;4.8;#;井水冬暖夏凉、甘甜润口,历史建筑;26条点评
腾冲旅拍;腾冲·保山;#;4.8;腾冲特色体验榜 No.4;#;#
下雨崩;德钦;#;4.8;#;雨崩神瀑，古篆天书的奇景,登高爬山;50条点评
黑井古镇;禄丰;4A;4.8;#;欣赏精美的石雕,古镇古村;122条点评
感通寺;大理市 · 苍山风景区;#;4.8;#;清静幽深的古寺庙,历史建筑;513条点评
瑞丽江;瑞丽;#;4.8;#;水流平缓，清平如镜,自然山水;121条点评
芒景村;澜沧;#;4.8;#;古镇古村;11条点评
海晏村;昆明 · 七彩云南欢乐世界;#;4.8;#;滇池边的宁静村庄,自然山水;17条点评
栖霞山温泉;元江;#;4.4;#;泡温泉;12条点评
麒麟水乡;曲靖;4A;4.7;#;公园&植物园;19条点评
泸沽湖环湖游;宁蒗 · 蒗放码头商圈;#;4.7;#;#;2条点评
临安古城米轨小火车主题公园;建水;#;4.7;#;#;3条点评
大理洱海生态廊道;大理市 · 洱海S湾生态廊道上段;#;4.7;#;#;17条点评
大理马车体验;大理市·大理白族自治州;#;4.8;#;#;#
下山口普陀泉SPA温泉度假村;洱源 · 下山口温泉小镇;#;4.7;大理白族自治州温泉景点榜 No.2;弱碱性温泉水,度假村;86条点评
香格里拉漂流;香格里拉·迪庆;#;4.7;云南特色体验榜 No.10;体验刺激的漂流;#
保山青华海国家湿地公园;保山;#;4.7;#;公园&植物园;5条点评
凤阳邑茶马古道;大理市 · 苍山风景区;#;4.7;#;历史建筑;16条点评
月光广场;香格里拉 · 独克宗古城;#;4.7;#;观赏规模宏大的转经轮,地标观景;113条点评
梅子湖公园;普洱;#;4.7;#;山水亭阁交相辉映,历史建筑;111条点评
仙人洞;丘北 · 普者黑仙人洞;#;4.7;#;如刀似剑的溶洞,自然山水;90条点评
弥勒泡温泉;弥勒·红河;#;4.7;#;地热资源十分丰富;#
螺丝田;罗平;#;4.7;#;有名的油菜花拍摄点,自然山水;131条点评
南强街巷;昆明 · 南屏步行街/金马碧鸡坊;#;4.7;昆明夜游必打卡景点榜 No.5;城市漫步;30条点评
白沙壁画;玉龙 · 白沙古镇/地中海国际度假区;#;4.7;#;精美绝伦古代绘画艺术,历史建筑;127条点评
周城村;大理市 · 洱海S湾生态廊道上段;#;4.9;#;欣赏精美的扎染工艺,古镇古村;128条点评
元谋看日落;元谋·楚雄彝族自治州;#;4.7;#;#;#
海东镇;大理市 · 海东/理想邦;#;4.7;#;境内主要为喀斯特地貌,地标观景;21条点评
月亮宫;大理市 · 双廊风景区;#;4.7;#;如洱海上升起的半轮明月,地标观景;51条点评
弥勒旅拍;弥勒·红河;#;4.7;#;#;#
泸沽湖风景区-观景台;宁蒗;#;4.7;#;整个泸沽湖美景尽收眼底,地标观景;589条点评
丫沙底瀑布温泉;个旧;#;4.7;红河温泉景点榜 No.3;日式露天风格的氡气热矿泉,遛娃宝藏地;57条点评
老药山;香格里拉;#;4.7;#;徒步;3条点评
瑞丽市总佛寺;瑞丽;#;4.7;#;历史建筑;2条点评
西双版纳融创乐园;景洪 · 融创国际度假区;4A;4.7;#;感受热带雨林风情,游乐场;853条点评
龙龛古渡;大理市 · 洱海才村/龙龛码头;#;4.7;#;地标观景;10条点评
昆明航天科普馆;昆明 · 昆明滇池国际会展中心;#;4.6;#;#;35条点评
海丽宾雅度假酒店温泉;昆明 · 昆明滇池国际会展中心;#;4.6;#;充满异国情调的温泉之地,SPA/按摩;139条点评
丽宁十八弯观景台;丽江;#;4.6;#;《千里走单骑》取景地,地标观景;41条点评
鲁史镇;凤庆;#;4.6;#;欣赏精美壁画,古镇古村;25条点评
泸沽湖篝火体验;宁蒗·丽江;#;4.6;丽江特色体验榜 No.5;#;#
蒙自过桥米线小镇;蒙自;#;4.6;#;地标观景;24条点评
箐口哈尼民俗村;元阳;#;4.6;#;自然山水;51条点评
凤龙湾国际旅游度假区;寻甸;4A;4.6;#;众多欧式建筑仿佛置身欧洲,遛娃宝藏地;60条点评
奇风洞;石林;#;4.6;#;自然山水;93条点评
雨崩景区-神瀑;德钦;#;4.6;#;自然山水;61条点评
摩梭之家;宁蒗 · 里格半岛商圈;#;4.7;#;还保留着母系氏族形态;27条点评
西双版纳象出没雨林营地;景洪;#;4.6;#;露营·营地;4条点评
怀胎井;腾冲;#;4.6;#;历史建筑;61条点评
小凹子咖啡庄园;普洱;#;4.6;#;#;12条点评
大理赏枫叶;大理市·大理白族自治州;#;4.6;#;#;#
云南民族博物馆;昆明 · 滇池风景区/融创滇池后海;#;4.6;#;众多少数民族风情展品,博物馆;115条点评
古纳卡傣族文化园;景洪 · 勐泐大佛寺/曼弄枫度假区;#;4.6;#;#;7条点评
落霞沟;昆明;#;4.6;#;不同季节呈现出不同美景,自然山水;42条点评
龙宫;大理市 · 金梭岛;#;4.6;#;自然山水;5条点评
独克宗花巷;香格里拉 · 独克宗古城;#;4.6;#;有主题演艺秀，藏式商业街,地标观景;41条点评
洗马潭;大理市 · 苍山风景区;#;4.6;#;俯瞰大理古城全景和洱海,自然山水;51条点评
甸溪河;弥勒;#;4.6;#;自然山水;21条点评
芒市看日落;芒市·德宏;#;4.6;#;#;#
宜良洞穴探险;宜良·昆明;#;4.6;昆明特色体验榜 No.3;#;#
